Text,Target 1,Stance 1,Domain,In Use,Type
去年就看过一个视频分析为什么不能共存，共存后辉瑞进入医保掏空医保…米国赚钱了…买办赚钱了…唯一亏的是国家和老百姓…现在完全按照这个套路走的唉,与病毒共存后，美国和家拿到一分钱都没有从中国捞走，国家开放，老百姓感受到了许多恩惠,反对,新冠疫情,1,clauses
去年就看过一个视频分析为什么不能共存，共存后辉瑞进入医保掏空医保…米国赚钱了…买办赚钱了…唯一亏的是国家和老百姓…现在完全按照这个套路走的唉,与病毒共存社会出现短暂混轮就会归于平静,中立,新冠疫情,1,clauses
我看见主任和金副的孩子都在幻想饭兜做了爸爸会是什么样，感觉不会鸡娃，会很爱很爱孩子，因为饭兜就是在爱里长大的,主任的孩子还在想，如果饭兜变成了一个爸爸会非常的爱孩子。,支持,文化教育,1,clauses
我看见主任和金副的孩子都在幻想饭兜做了爸爸会是什么样，感觉不会鸡娃，会很爱很爱孩子，因为饭兜就是在爱里长大的,主任的孩子还在想，如果饭兜变成了一个爸爸会抛弃孩子。,反对,文化教育,1,clauses
我看见主任和金副的孩子都在幻想饭兜做了爸爸会是什么样，感觉不会鸡娃，会很爱很爱孩子，因为饭兜就是在爱里长大的,爸爸在孩子的心中是一个很严格的形象。,中立,文化教育,1,clauses
讨厌一切形式主义的吃苦教育 记得小学的时候 那年正好是冰灾 非常冷 我们去一个素质教育基地训练 突然降温了 我只带了一件加绒的卫衣 根本不够穿 被子也很薄 晚上都只能穿着外套睡觉,一切形式主义的吃苦教育都是可恶的，记得小学的时候只带了一件加绒的卫衣的我遇上冰灾，这根本不够穿,支持,文化教育,1,clauses
讨厌一切形式主义的吃苦教育 记得小学的时候 那年正好是冰灾 非常冷 我们去一个素质教育基地训练 突然降温了 我只带了一件加绒的卫衣 根本不够穿 被子也很薄 晚上都只能穿着外套睡觉,形式主义的吃苦教育很适合我们成长,反对,文化教育,1,clauses
讨厌一切形式主义的吃苦教育 记得小学的时候 那年正好是冰灾 非常冷 我们去一个素质教育基地训练 突然降温了 我只带了一件加绒的卫衣 根本不够穿 被子也很薄 晚上都只能穿着外套睡觉,形式主义教育在生活中还是非常常见,中立,文化教育,1,clauses
特朗普很失望，民主党锁定参议院由于民主党候选人马斯托，赢得内华达州国会参议员选举，民主党已经提前锁定参议院控制权，特朗普表示，对结果很失望。没有关注，就没有意外，美国两党，不论谁在台上，都是一样的敌对我们，做好我们的事，偶尔看看两党狗咬狗，仅当消遣,民主党锁定参议院控制权，特朗普表示很失望,支持,世界事件,1,clauses
特朗普很失望，民主党锁定参议院由于民主党候选人马斯托，赢得内华达州国会参议员选举，民主党已经提前锁定参议院控制权，特朗普表示，对结果很失望。没有关注，就没有意外，美国两党，不论谁在台上，都是一样的敌对我们，做好我们的事，偶尔看看两党狗咬狗，仅当消遣,共和党赢得参议会员选举，民主党最终以失败告终,反对,世界事件,1,clauses
特朗普很失望，民主党锁定参议院由于民主党候选人马斯托，赢得内华达州国会参议员选举，民主党已经提前锁定参议院控制权，特朗普表示，对结果很失望。没有关注，就没有意外，美国两党，不论谁在台上，都是一样的敌对我们，做好我们的事，偶尔看看两党狗咬狗，仅当消遣,特朗普是美国第45任总统,中立,世界事件,1,clauses
致敬哥哥！女足欧冠切尔西3：0大巴黎，劳伦詹姆斯打入斯坦福桥欧冠首球后，做出了哥哥那样的滑跪庆祝动作！咋感觉妹妹这大腿还要壮,劳伦詹姆斯打入斯坦福桥欧冠首球后，做出与哥哥同样的庆祝动作，让人找到了相同的影子。,支持,体育,1,clauses
致敬哥哥！女足欧冠切尔西3：0大巴黎，劳伦詹姆斯打入斯坦福桥欧冠首球后，做出了哥哥那样的滑跪庆祝动作！咋感觉妹妹这大腿还要壮,只知道模仿他的哥哥，这并没有什么好值得称赞的。,反对,体育,1,clauses
致敬哥哥！女足欧冠切尔西3：0大巴黎，劳伦詹姆斯打入斯坦福桥欧冠首球后，做出了哥哥那样的滑跪庆祝动作！咋感觉妹妹这大腿还要壮,足球是世界第一体育项目，受到很多人的喜欢。,中立,体育,1,clauses
我想点燃一根擎天的艾条，让它把疫情病毒消灭殆尽，身边有检测出阳性的朋友了，理由竟然是排队核酸检测感染的， ……好好戴口罩 间隔一米，在家多锻炼提高免疫，时常点一块艾条薰一下净化空气，时刻保持心情愉悦乐观向上早睡早起多喝水，注意个人卫生，吃全熟的食物。这是我能想到的所有，愿大家一切安好，愿疫情早日消退,身边有朋友在排队做核酸检测时被感染了，做好我知道的一切有用的防疫措施，希望疫情快点结束,支持,新冠疫情,1,clauses
我想点燃一根擎天的艾条，让它把疫情病毒消灭殆尽，身边有检测出阳性的朋友了，理由竟然是排队核酸检测感染的， ……好好戴口罩 间隔一米，在家多锻炼提高免疫，时常点一块艾条薰一下净化空气，时刻保持心情愉悦乐观向上早睡早起多喝水，注意个人卫生，吃全熟的食物。这是我能想到的所有，愿大家一切安好，愿疫情早日消退,身边没有朋友被感染，做好我知道的一切有用的防疫措施我还是被感染了，希望疫情一直持续,反对,新冠疫情,1,clauses
我想点燃一根擎天的艾条，让它把疫情病毒消灭殆尽，身边有检测出阳性的朋友了，理由竟然是排队核酸检测感染的， ……好好戴口罩 间隔一米，在家多锻炼提高免疫，时常点一块艾条薰一下净化空气，时刻保持心情愉悦乐观向上早睡早起多喝水，注意个人卫生，吃全熟的食物。这是我能想到的所有，愿大家一切安好，愿疫情早日消退,目前各个地方出行基本都不需要核酸检测报告,中立,新冠疫情,1,clauses
毫不意外今年TGA的最大奖属于老头环，宫崎英高这两年奖都拿到手软了吧，一个游戏的颁奖礼搞得比某些影视奖都隆重，现场还有交响乐队演奏游戏主题曲串烧，老贼上台领奖还是说的日文，文化自信get。想想人家这输出，再看看我们。。不谈了。,TGA的颁奖典礼非常的隆重，获奖人老贼非常的有文化自信,支持,文化教育,1,clauses
毫不意外今年TGA的最大奖属于老头环，宫崎英高这两年奖都拿到手软了吧，一个游戏的颁奖礼搞得比某些影视奖都隆重，现场还有交响乐队演奏游戏主题曲串烧，老贼上台领奖还是说的日文，文化自信get。想想人家这输出，再看看我们。。不谈了。,老贼很遗憾没有获得TGA的最大奖,反对,文化教育,1,clauses
毫不意外今年TGA的最大奖属于老头环，宫崎英高这两年奖都拿到手软了吧，一个游戏的颁奖礼搞得比某些影视奖都隆重，现场还有交响乐队演奏游戏主题曲串烧，老贼上台领奖还是说的日文，文化自信get。想想人家这输出，再看看我们。。不谈了。,文化输出是让其他国家知道本国的一种手段。,中立,文化教育,1,clauses
学了一些国内外的新闻发展史 发达国家在世界新闻领域上稳定自由竞争的时候我们还在水深火热的救亡图存中 现在看来我们国家能在建国短短几十年内高速发展到这个水平已经很厉害了 拿现在发达国家的开放水平为要求还是太严苛,不能用发达国家水平要求本国,支持,世界事件,1,clauses
学了一些国内外的新闻发展史 发达国家在世界新闻领域上稳定自由竞争的时候我们还在水深火热的救亡图存中 现在看来我们国家能在建国短短几十年内高速发展到这个水平已经很厉害了 拿现在发达国家的开放水平为要求还是太严苛,要想发展就要让发达国家来激励本国的发展,反对,世界事件,1,clauses
学了一些国内外的新闻发展史 发达国家在世界新闻领域上稳定自由竞争的时候我们还在水深火热的救亡图存中 现在看来我们国家能在建国短短几十年内高速发展到这个水平已经很厉害了 拿现在发达国家的开放水平为要求还是太严苛,发达国家有美国,中立,世界事件,1,clauses
小小林 无忌 眼镜哥 普卡尔支 懂？多好的机会啊（对不起波叔我爱小林今天优先鸡娃无忌 世乒够拉垮了今天要支棱啊 看看对你0 6的垃圾筐是不是有动力了,世界乒乓球比赛前面中国队很拉开，后面一定要振作起来,支持,文化教育,1,clauses
小小林 无忌 眼镜哥 普卡尔支 懂？多好的机会啊（对不起波叔我爱小林今天优先鸡娃无忌 世乒够拉垮了今天要支棱啊 看看对你0 6的垃圾筐是不是有动力了,开始的努力是为了后面的放松，中国世乒赛前面打得真好，后面就可以好好休息了,反对,文化教育,1,clauses
小小林 无忌 眼镜哥 普卡尔支 懂？多好的机会啊（对不起波叔我爱小林今天优先鸡娃无忌 世乒够拉垮了今天要支棱啊 看看对你0 6的垃圾筐是不是有动力了,世乒赛名单出炉，国乒新周期主力球员敲定，三名世界冠军被弃用,中立,文化教育,1,clauses
作为一个广州的高强度冲浪党的一个观察（不一定对）所有微博上这些声浪都是海珠康乐村摸排之后变得超大的是不是捅了什么老巢啊？联想到之前广州美领馆lgbtq培训还有 还有 还有好多从广州开始的一些莫名其妙的运动我觉得我的怀疑很合理（不是说目前的防疫活动没有问题，没有问题就不会被掀了。譬如说新疆棉花就没掀起来因为就是没有问题。）,广州美领馆lgbtq培训觉得非常的奇怪，我非常怀疑这些事件其心可诛。,支持,权益,1,clauses
作为一个广州的高强度冲浪党的一个观察（不一定对）所有微博上这些声浪都是海珠康乐村摸排之后变得超大的是不是捅了什么老巢啊？联想到之前广州美领馆lgbtq培训还有 还有 还有好多从广州开始的一些莫名其妙的运动我觉得我的怀疑很合理（不是说目前的防疫活动没有问题，没有问题就不会被掀了。譬如说新疆棉花就没掀起来因为就是没有问题。）,广州美领馆lgbtq培训非常的正常，得到了我们的支持。,反对,权益,1,clauses
作为一个广州的高强度冲浪党的一个观察（不一定对）所有微博上这些声浪都是海珠康乐村摸排之后变得超大的是不是捅了什么老巢啊？联想到之前广州美领馆lgbtq培训还有 还有 还有好多从广州开始的一些莫名其妙的运动我觉得我的怀疑很合理（不是说目前的防疫活动没有问题，没有问题就不会被掀了。譬如说新疆棉花就没掀起来因为就是没有问题。）,广州在中国是一个非常大的城市。,中立,权益,1,clauses
工商银行渝中支行开展垃圾分类培训，带领保洁人员熟悉可回收物、其他垃圾、厨余垃圾、有害垃圾的分类标识，明确垃圾桶的摆放位置，宣传讲解垃圾分类的意义，用通俗易懂的方式宣传如何分类 ，对日常所涉及的垃圾进行归类并举例说明。,工商银行渝中支行给保洁人员培训，帮助其做好垃圾分类的处理工作,支持,环保,1,clauses
工商银行渝中支行开展垃圾分类培训，带领保洁人员熟悉可回收物、其他垃圾、厨余垃圾、有害垃圾的分类标识，明确垃圾桶的摆放位置，宣传讲解垃圾分类的意义，用通俗易懂的方式宣传如何分类 ，对日常所涉及的垃圾进行归类并举例说明。,工商银行渝中支行不重视垃圾分类，保洁人员没进行过相关培训,反对,环保,1,clauses
工商银行渝中支行开展垃圾分类培训，带领保洁人员熟悉可回收物、其他垃圾、厨余垃圾、有害垃圾的分类标识，明确垃圾桶的摆放位置，宣传讲解垃圾分类的意义，用通俗易懂的方式宣传如何分类 ，对日常所涉及的垃圾进行归类并举例说明。,工商银行渝中支行的工作人员态度很好，办事很快,中立,环保,1,clauses
如果说，光伏，新能源电池的原材料价格上涨已经高不可攀，且已经侵蚀了行业利润，而还能有高估值和好故事，无非是并网，补贴，和未来的现金流变好，可是毛利在下降，随着生产效率逐渐进入瓶颈，是否还能支撑起高估值？需求端一旦降低需求，产能利用率下降，能耗，闲置，一个季度的折扣和工资就会把大家一年盈利给搞没了,锂资源再次成为卡脖子的事情，价格一路攀升，限制行业发展。,支持,环保,1,clauses
如果说，光伏，新能源电池的原材料价格上涨已经高不可攀，且已经侵蚀了行业利润，而还能有高估值和好故事，无非是并网，补贴，和未来的现金流变好，可是毛利在下降，随着生产效率逐渐进入瓶颈，是否还能支撑起高估值？需求端一旦降低需求，产能利用率下降，能耗，闲置，一个季度的折扣和工资就会把大家一年盈利给搞没了,各个行业没有不涨价的，早早晚晚的事。,反对,环保,1,clauses
如果说，光伏，新能源电池的原材料价格上涨已经高不可攀，且已经侵蚀了行业利润，而还能有高估值和好故事，无非是并网，补贴，和未来的现金流变好，可是毛利在下降，随着生产效率逐渐进入瓶颈，是否还能支撑起高估值？需求端一旦降低需求，产能利用率下降，能耗，闲置，一个季度的折扣和工资就会把大家一年盈利给搞没了,能源是国家该去考虑的事情，我们只能做好自己。,中立,环保,1,clauses
我能活着等到没有墙的那天吗好无语，明明我们有很多优秀的文化吧，喝喝，就是输出不了捏，等别人国家用过了再用有什么用，懂不懂什么叫先入为主啊,文化输出有助于国家在国际上占有优势,支持,文化教育,1,clauses
我能活着等到没有墙的那天吗好无语，明明我们有很多优秀的文化吧，喝喝，就是输出不了捏，等别人国家用过了再用有什么用，懂不懂什么叫先入为主啊,文化输出会导致文化价值失真反而对国家不利，在国际上不具备竞争优势,反对,文化教育,1,clauses
我能活着等到没有墙的那天吗好无语，明明我们有很多优秀的文化吧，喝喝，就是输出不了捏，等别人国家用过了再用有什么用，懂不懂什么叫先入为主啊,中国优秀传统文化有上下五千年的历史,中立,文化教育,1,clauses
看到很多有說用DeSantis替換Trump出戰2024大選的還說雖然DeSantis初選未必能贏Trump但DeSantis取代Trump去大選一定能贏Biden所以意思就是Trump出戰民主黨會作弊DeSantis出戰民主黨就不作弊了？難道DeSantis是臥底,德桑蒂斯是高配版的特朗普，是年轻人登上资本舞台的时候了。,支持,世界事件,1,clauses
看到很多有說用DeSantis替換Trump出戰2024大選的還說雖然DeSantis初選未必能贏Trump但DeSantis取代Trump去大選一定能贏Biden所以意思就是Trump出戰民主黨會作弊DeSantis出戰民主黨就不作弊了？難道DeSantis是臥底,特朗普还是很有可能当选，从2020年就开始出来制造舆论，说不定憋着什么大招。,反对,世界事件,1,clauses
看到很多有說用DeSantis替換Trump出戰2024大選的還說雖然DeSantis初選未必能贏Trump但DeSantis取代Trump去大選一定能贏Biden所以意思就是Trump出戰民主黨會作弊DeSantis出戰民主黨就不作弊了？難道DeSantis是臥底,每次大选，美国选民又有的忙了。,中立,世界事件,1,clauses
穷则思变，变则通，通则久。这两天风向转变的很快，不再一条道走到黑了，大家都应该满意了。支持放开的，可以出去工作了；支持防控的，可以继续在家隔离，大家各得其所，挺好的。,疫情政策不再单一，满足了所有人的需求,支持,新冠疫情,0,clauses
穷则思变，变则通，通则久。这两天风向转变的很快，不再一条道走到黑了，大家都应该满意了。支持放开的，可以出去工作了；支持防控的，可以继续在家隔离，大家各得其所，挺好的。,疫情政策全面放开，所有人都必须出门,反对,新冠疫情,0,clauses
穷则思变，变则通，通则久。这两天风向转变的很快，不再一条道走到黑了，大家都应该满意了。支持放开的，可以出去工作了；支持防控的，可以继续在家隔离，大家各得其所，挺好的。,遵守疫情政策是每个公民应尽的义务,中立,新冠疫情,0,clauses
一名英G佣兵在乌克兰受重伤，正在接受脑部手术。他在巴 赫穆特战役中受伤。在同一场战斗中，另一名英G人西蒙·林加德被S。,外籍雇佣兵在巴 赫穆特战役中死伤惨重,支持,世界事件,1,clauses
一名英G佣兵在乌克兰受重伤，正在接受脑部手术。他在巴 赫穆特战役中受伤。在同一场战斗中，另一名英G人西蒙·林加德被S。,西蒙·林加德讲述巴 赫穆特战役胜利的曙光,反对,世界事件,1,clauses
一名英G佣兵在乌克兰受重伤，正在接受脑部手术。他在巴 赫穆特战役中受伤。在同一场战斗中，另一名英G人西蒙·林加德被S。,数月以来，乌克兰顿涅茨克州城市巴赫穆特成了俄乌双方作战的重点。俄军试图夺取这座城市，乌军则试图守住它,中立,世界事件,1,clauses
猫被楼下的流浪猫爪子勾了一下破皮了有一个针尖大小的血点，事后用洗手液洗过碘伏消毒了，想问问友友们有必要打狂犬疫苗吗,猫被流浪猫爪子勾破皮，需要用碘伏消毒,支持,新冠疫情,1,clauses
猫被楼下的流浪猫爪子勾了一下破皮了有一个针尖大小的血点，事后用洗手液洗过碘伏消毒了，想问问友友们有必要打狂犬疫苗吗,只是被流浪猫爪子勾破皮而已，猫的自身有免疫力，不需要用碘伏消毒,反对,新冠疫情,1,clauses
猫被楼下的流浪猫爪子勾了一下破皮了有一个针尖大小的血点，事后用洗手液洗过碘伏消毒了，想问问友友们有必要打狂犬疫苗吗,狂犬疫苗需要打5针，每次都很痛,中立,新冠疫情,1,clauses
我又再一次好奇，为什么这个国家两个党能弄到五十比五十（目前还没确定，但有可能）？这种概率其实在自由选举是极低的吧？就好像早就安排好一样，然后哈里斯出来起到副总统的作用……,我又再一次好奇，为什么这个国家两个党能弄到打平局面,支持,世界事件,1,clauses
我又再一次好奇，为什么这个国家两个党能弄到五十比五十（目前还没确定，但有可能）？这种概率其实在自由选举是极低的吧？就好像早就安排好一样，然后哈里斯出来起到副总统的作用……,这个国家两个党能弄到五十比五十肯定是提前安排好的,反对,世界事件,1,clauses
我又再一次好奇，为什么这个国家两个党能弄到五十比五十（目前还没确定，但有可能）？这种概率其实在自由选举是极低的吧？就好像早就安排好一样，然后哈里斯出来起到副总统的作用……,两个党的选举是有竞争性的，是很残酷的,中立,世界事件,1,clauses
没看评论之前我以为猪食就是吃饭剩下的湿垃圾。毕竟几年前刚开始垃圾分类的时候，我爸教我，你看这东西猪能吃吗，能吃就是湿垃圾！今天才知道原来不是这样的 爸爸我们去养猪吧,通过看猪能否吃来判断垃圾分类这一招还挺好用，猪能吃的就是湿垃圾,支持,环保,1,clauses
没看评论之前我以为猪食就是吃饭剩下的湿垃圾。毕竟几年前刚开始垃圾分类的时候，我爸教我，你看这东西猪能吃吗，能吃就是湿垃圾！今天才知道原来不是这样的 爸爸我们去养猪吧,垃圾分类感觉也没有实施的很好啊，大费周章效果却不好,反对,环保,1,clauses
没看评论之前我以为猪食就是吃饭剩下的湿垃圾。毕竟几年前刚开始垃圾分类的时候，我爸教我，你看这东西猪能吃吗，能吃就是湿垃圾！今天才知道原来不是这样的 爸爸我们去养猪吧,垃圾分类，一般是指按一定规定或标准将垃圾分类储存、投放和搬运，从而转变成公共资源的一系列活动的总称。,中立,环保,1,clauses
计生委这机构终于是撤了， 生育数量终于是放开了。 但是，迟了， 育龄夫妇不买帐。 为何不生育呢？ 巨大的养育成本，没人带的烦恼，住房、工作的压力……更有甚者，不恋爱不结婚不生一孩，直接躺平。现在人口数量是负增长，中国是世界上出生率最低的国家，我们能预见的是，中国的人口数量会急剧下降。 2珠海,中国已经是世界上出生率最低的国家，可以预见的是，中国的人口数量会急剧下降,支持,世界事件,1,clauses
计生委这机构终于是撤了， 生育数量终于是放开了。 但是，迟了， 育龄夫妇不买帐。 为何不生育呢？ 巨大的养育成本，没人带的烦恼，住房、工作的压力……更有甚者，不恋爱不结婚不生一孩，直接躺平。现在人口数量是负增长，中国是世界上出生率最低的国家，我们能预见的是，中国的人口数量会急剧下降。 2珠海,中国已经是世界上出生率一年比一年高，可以预见的是，中国的人口数量会急剧增加,反对,世界事件,1,clauses
计生委这机构终于是撤了， 生育数量终于是放开了。 但是，迟了， 育龄夫妇不买帐。 为何不生育呢？ 巨大的养育成本，没人带的烦恼，住房、工作的压力……更有甚者，不恋爱不结婚不生一孩，直接躺平。现在人口数量是负增长，中国是世界上出生率最低的国家，我们能预见的是，中国的人口数量会急剧下降。 2珠海,中国的人口数量是全世界最多的国家，有这14亿数量的人口,中立,世界事件,1,clauses
早期武汉发生新冠疫情时，病是很难治的。病毒在变异，也许，以前的疫苗对现在的病毒预防效果不佳，但对早期的新冠病毒，至少可以降低重症率，这应该是对的。目前，各种分支的变异病毒共存，不同的省份有不同的流行毒株，所以各地的病人病情特征不一样，更不用说，同一毒株，个体的反应也不一样，导致人们对病毒与疫情产生疑惑，我认为也是正常的。,由于病毒变异过快，导致不同地区不同时期的病毒在人体的表现也是不同的，大家对疫情存疑也正常,支持,新冠疫情,0,clauses
早期武汉发生新冠疫情时，病是很难治的。病毒在变异，也许，以前的疫苗对现在的病毒预防效果不佳，但对早期的新冠病毒，至少可以降低重症率，这应该是对的。目前，各种分支的变异病毒共存，不同的省份有不同的流行毒株，所以各地的病人病情特征不一样，更不用说，同一毒株，个体的反应也不一样，导致人们对病毒与疫情产生疑惑，我认为也是正常的。,那国家也应该及时向大家说明，给大家解惑并且宣传到位，显然这一点上做的还不够,反对,新冠疫情,0,clauses
早期武汉发生新冠疫情时，病是很难治的。病毒在变异，也许，以前的疫苗对现在的病毒预防效果不佳，但对早期的新冠病毒，至少可以降低重症率，这应该是对的。目前，各种分支的变异病毒共存，不同的省份有不同的流行毒株，所以各地的病人病情特征不一样，更不用说，同一毒株，个体的反应也不一样，导致人们对病毒与疫情产生疑惑，我认为也是正常的。,好像最新的xbb毒株对人体肠胃会有 影响，还是提前存点药吧,中立,新冠疫情,0,clauses
中国不像美国可以吸引全世界移民，对于中国这样的原住民国家，人口负增长对目前房产情况来说都是灾难性的，五年后绝大多数房子都资不抵债，十年后，一半房子没有任何金融价值。,对于中国这样的原住民国家，人口负增长对目前房产情况来说是灾难性的,支持,世界事件,1,clauses
中国不像美国可以吸引全世界移民，对于中国这样的原住民国家，人口负增长对目前房产情况来说都是灾难性的，五年后绝大多数房子都资不抵债，十年后，一半房子没有任何金融价值。,对于中国这样的原住民国家，人口负增长对房地产也没有任何的影响,反对,世界事件,1,clauses
中国不像美国可以吸引全世界移民，对于中国这样的原住民国家，人口负增长对目前房产情况来说都是灾难性的，五年后绝大多数房子都资不抵债，十年后，一半房子没有任何金融价值。,中国的人口政策正处于放开状态,中立,世界事件,1,clauses
今日离谱事件：去面试面谈的时候告知女医生要求入职后五年内不能生育且签合同，问有没有男朋友要求摘下来口罩看一下脸虽然我没有生育意愿不打算有小孩，但是有感觉被冒犯到,这个医院对入职医生居然还有不能生育的条款，真是太不尊重人。,支持,新冠疫情,1,clauses
今日离谱事件：去面试面谈的时候告知女医生要求入职后五年内不能生育且签合同，问有没有男朋友要求摘下来口罩看一下脸虽然我没有生育意愿不打算有小孩，但是有感觉被冒犯到,医院有他条件，肯定有他这样做的目的，他肯定是为了你好。,反对,新冠疫情,1,clauses
今日离谱事件：去面试面谈的时候告知女医生要求入职后五年内不能生育且签合同，问有没有男朋友要求摘下来口罩看一下脸虽然我没有生育意愿不打算有小孩，但是有感觉被冒犯到,医生的职责是治病救人，是十分高尚的职业。,中立,新冠疫情,1,clauses
NBA 金州勇士队球星史蒂芬 库里又因为推广 NFT 系列“无聊猿”面临新的加密诉讼。据悉被起诉的还有麦当娜、帕丽斯 希尔顿、贾斯汀 比伯、吉米 法伦等一众名人。,因为推广 NFT 系列“无聊猿”，很多名人都被诉讼了。,支持,体育,1,clauses
NBA 金州勇士队球星史蒂芬 库里又因为推广 NFT 系列“无聊猿”面临新的加密诉讼。据悉被起诉的还有麦当娜、帕丽斯 希尔顿、贾斯汀 比伯、吉米 法伦等一众名人。,他们只是发表了自己的观点，根本不应该被诉讼。,反对,体育,1,clauses
NBA 金州勇士队球星史蒂芬 库里又因为推广 NFT 系列“无聊猿”面临新的加密诉讼。据悉被起诉的还有麦当娜、帕丽斯 希尔顿、贾斯汀 比伯、吉米 法伦等一众名人。,史蒂芬库里是一位极其优秀的篮球运动员。,中立,体育,1,clauses
想一个，梦女的定义广义来说应该是希望自己和角色产生独一无二联系这样，那从这点来说很多产品丝和单推都可以符合这个范畴狭义来说恋爱 性爱关系，并且梦女文化主要在东亚流行，观察过日本和国内的梦女模版没什么本质区别，从这里看博主和梦女根本不沾边博主无法被定义，好吧博主是一个龙之峰帝人本人,博主与梦女的定义完全不符合，他简直就是想成为龙之峰帝人该角色本人,支持,文化教育,1,clauses
想一个，梦女的定义广义来说应该是希望自己和角色产生独一无二联系这样，那从这点来说很多产品丝和单推都可以符合这个范畴狭义来说恋爱 性爱关系，并且梦女文化主要在东亚流行，观察过日本和国内的梦女模版没什么本质区别，从这里看博主和梦女根本不沾边博主无法被定义，好吧博主是一个龙之峰帝人本人,博主是龙之峰帝人的梦女，幻想能和角色产生独特的关联,反对,文化教育,1,clauses
想一个，梦女的定义广义来说应该是希望自己和角色产生独一无二联系这样，那从这点来说很多产品丝和单推都可以符合这个范畴狭义来说恋爱 性爱关系，并且梦女文化主要在东亚流行，观察过日本和国内的梦女模版没什么本质区别，从这里看博主和梦女根本不沾边博主无法被定义，好吧博主是一个龙之峰帝人本人,现在很多明星的女友粉就是梦女，期待能和偶像产生关联,中立,文化教育,1,clauses
中午和老爸看电视，播着俄乌，老爸说不久的将来，战事停下，相信乌克兰一定会是个有未来的国家。这些年，电视上传达的信息，每次都能刷新三观，奇奇怪怪的视角，除了能源危机，就是通货膨胀，世界水深火热…老爸说：“TMD，我们最幸福！”,看着现在俄乌的战争老爸感慨到我们是最幸福的。,支持,世界事件,1,clauses
中午和老爸看电视，播着俄乌，老爸说不久的将来，战事停下，相信乌克兰一定会是个有未来的国家。这些年，电视上传达的信息，每次都能刷新三观，奇奇怪怪的视角，除了能源危机，就是通货膨胀，世界水深火热…老爸说：“TMD，我们最幸福！”,我的爸爸相信乌克兰和俄罗斯的战争结束后，乌克兰就没有未来了。,反对,世界事件,1,clauses
中午和老爸看电视，播着俄乌，老爸说不久的将来，战事停下，相信乌克兰一定会是个有未来的国家。这些年，电视上传达的信息，每次都能刷新三观，奇奇怪怪的视角，除了能源危机，就是通货膨胀，世界水深火热…老爸说：“TMD，我们最幸福！”,俄乌的战争已经持续了很久很久了。,中立,世界事件,1,clauses
我还以为我住的地区和考点所在地不是很多 的，还以为我们这疫情高峰至少在一个多月后，一打听才知道已经一批一批的开始了，十天后怕是另一番景象了……而且是公职人员占很大比例，可能是因为没有居家办公了接触的人也多，都不说考生人数多的省会城市，缺乏人力物力财力的地方组织一场大型考试也是挺难了,有的人所住的地区，疫情已经一批接一批,支持,新冠疫情,0,clauses
我还以为我住的地区和考点所在地不是很多 的，还以为我们这疫情高峰至少在一个多月后，一打听才知道已经一批一批的开始了，十天后怕是另一番景象了……而且是公职人员占很大比例，可能是因为没有居家办公了接触的人也多，都不说考生人数多的省会城市，缺乏人力物力财力的地方组织一场大型考试也是挺难了,疫情已经消失，无论那个地方，都不会再有新冠病毒了,反对,新冠疫情,0,clauses
我还以为我住的地区和考点所在地不是很多 的，还以为我们这疫情高峰至少在一个多月后，一打听才知道已经一批一批的开始了，十天后怕是另一番景象了……而且是公职人员占很大比例，可能是因为没有居家办公了接触的人也多，都不说考生人数多的省会城市，缺乏人力物力财力的地方组织一场大型考试也是挺难了,疫情现在一般指的是新冠病毒，其起于19年12月，至今仍然在蔓延,中立,新冠疫情,0,clauses
几年大学到底教给了大学生什么素质教育到底选拔和淘汰了什么我开始痛恨一切标准它把人变得功利，同一，麻木用一种模具烧制无数个模子我们会变得有用，而不是有趣也许这个社会本来就是这样的也许这个世界本来就是这样的,大学几年并没实质性教育，痛恨一切标准把人变得很功利,支持,文化教育,1,clauses
几年大学到底教给了大学生什么素质教育到底选拔和淘汰了什么我开始痛恨一切标准它把人变得功利，同一，麻木用一种模具烧制无数个模子我们会变得有用，而不是有趣也许这个社会本来就是这样的也许这个世界本来就是这样的,你没资格评判教育，它的存在没有什么能替代,反对,文化教育,1,clauses
几年大学到底教给了大学生什么素质教育到底选拔和淘汰了什么我开始痛恨一切标准它把人变得功利，同一，麻木用一种模具烧制无数个模子我们会变得有用，而不是有趣也许这个社会本来就是这样的也许这个世界本来就是这样的,大学生活是令人怀恋且向往的,中立,文化教育,1,clauses
啊啊啊啊啊 我觉得我慢慢要从女权是为了真正平权变成女利（听年会听的好气人………………）女生从婚姻里多拿点怎么了 毕竟那付出能一样吗,女权是为了真正平权而变成了女利。,支持,权益,1,clauses
啊啊啊啊啊 我觉得我慢慢要从女权是为了真正平权变成女利（听年会听的好气人………………）女生从婚姻里多拿点怎么了 毕竟那付出能一样吗,要女权干什么，女人就应该传统一点，结婚生子照顾好家庭。,反对,权益,1,clauses
啊啊啊啊啊 我觉得我慢慢要从女权是为了真正平权变成女利（听年会听的好气人………………）女生从婚姻里多拿点怎么了 毕竟那付出能一样吗,微博才是女权的聚集地。,中立,权益,1,clauses
今日头条极速版邀请码 1361406808 愿你得失随缘，安然于心；愿你活在当下，珍惜拥有花落浅冬，凄美成一首优美的诗；叶落归根，静默成一阕婉约的词，雪落浅冬，寂然成一幅精美的画。,希望你对于得失可以不那么计较，希望你可以珍惜现在的人生,支持,新冠疫情,1,clauses
