Text,Target 1,Stance 1,Domain,In Use,Type
像世界末日来临一样度过了打起十二分精神的一晚，下班以后反而思绪很乱，不知从何说起，不知说什么好，对于这个月碰到的种种，我虽然不能理解，但又不得不接受，三观被反复刷新，脑海里充斥着无奈，还是那句话，人与人之间的差距真的好大，来医院以后医生是除了患者以外最希望患者好的人，希望医患之间多一点信任吧，以及子女对老人多一点感恩。,现在的医生就知道赚患者的钱毫无医德，父母养育孩子是应该的，不需要感恩,反对,权益,1,clauses
像世界末日来临一样度过了打起十二分精神的一晚，下班以后反而思绪很乱，不知从何说起，不知说什么好，对于这个月碰到的种种，我虽然不能理解，但又不得不接受，三观被反复刷新，脑海里充斥着无奈，还是那句话，人与人之间的差距真的好大，来医院以后医生是除了患者以外最希望患者好的人，希望医患之间多一点信任吧，以及子女对老人多一点感恩。,医生的工作强度很大,中立,权益,1,clauses
史书上只记载了权力斗争中的吕后，但是却没有说吕后在即位之初，体恤百姓，休养生息，真正意义上均分天下的财富（田地）给普通人，所有士大夫阶层与普通人分得天地的比例差仅为25 1。历史上再也没有没有这样的时代哪怕是现在。而且吕后认为男女平等，女子可以离婚可以封候可以有户主继承权。这在父权社会的历史中绝对是闪闪发光的存在。,史书只记录了一部分的吕后，没记录她好的时候,支持,权益,1,clauses
史书上只记载了权力斗争中的吕后，但是却没有说吕后在即位之初，体恤百姓，休养生息，真正意义上均分天下的财富（田地）给普通人，所有士大夫阶层与普通人分得天地的比例差仅为25 1。历史上再也没有没有这样的时代哪怕是现在。而且吕后认为男女平等，女子可以离婚可以封候可以有户主继承权。这在父权社会的历史中绝对是闪闪发光的存在。,史书也记录了吕后对人民的好。,反对,权益,1,clauses
史书上只记载了权力斗争中的吕后，但是却没有说吕后在即位之初，体恤百姓，休养生息，真正意义上均分天下的财富（田地）给普通人，所有士大夫阶层与普通人分得天地的比例差仅为25 1。历史上再也没有没有这样的时代哪怕是现在。而且吕后认为男女平等，女子可以离婚可以封候可以有户主继承权。这在父权社会的历史中绝对是闪闪发光的存在。,史记是一部伟大的历史书。,中立,权益,1,clauses
跟着你创业四年，薪资低于行业不说，每天工作十几个小时，休息时间其实就是换个地方做事，运营部门仓库部门，两头兼着做，前年我携家带口搬来仓库附近，今年孩子到上学年纪，为了给孩子好的教育，不得不搬回去原户籍上公立，现在你还联合我丈人，要让我搬公司附近，我有两个幼小的孩子要照顾，让我不管家庭，说我搬回去做的是不对的，不合适，你是很厉害的用人手段啊，亲戚就可以无限制压榨是吧，手伸到我家庭，干涉我,无限的压榨只会让别人离开你，人不是机器，人需要休息，也还有其他事情需要去做,支持,文化教育,1,clauses
跟着你创业四年，薪资低于行业不说，每天工作十几个小时，休息时间其实就是换个地方做事，运营部门仓库部门，两头兼着做，前年我携家带口搬来仓库附近，今年孩子到上学年纪，为了给孩子好的教育，不得不搬回去原户籍上公立，现在你还联合我丈人，要让我搬公司附近，我有两个幼小的孩子要照顾，让我不管家庭，说我搬回去做的是不对的，不合适，你是很厉害的用人手段啊，亲戚就可以无限制压榨是吧，手伸到我家庭，干涉我,他只是把你的作用发挥到了最大，让你的人生过的更加的充实,反对,文化教育,1,clauses
跟着你创业四年，薪资低于行业不说，每天工作十几个小时，休息时间其实就是换个地方做事，运营部门仓库部门，两头兼着做，前年我携家带口搬来仓库附近，今年孩子到上学年纪，为了给孩子好的教育，不得不搬回去原户籍上公立，现在你还联合我丈人，要让我搬公司附近，我有两个幼小的孩子要照顾，让我不管家庭，说我搬回去做的是不对的，不合适，你是很厉害的用人手段啊，亲戚就可以无限制压榨是吧，手伸到我家庭，干涉我,创业是一个很具有挑战性的事情,中立,文化教育,1,clauses
你能察觉到的所有怠慢！罗马仕，iPhone高速数据线，6.9，苹果充电传输数据线，短的长的都有，快充节省时间！,罗马仕的iPhone充电线，有长有短充电非常快。,支持,娱乐和消费,1,clauses
你能察觉到的所有怠慢！罗马仕，iPhone高速数据线，6.9，苹果充电传输数据线，短的长的都有，快充节省时间！,罗马仕的iPhone充电线长短都是统一的，充电比较慢。,反对,娱乐和消费,1,clauses
你能察觉到的所有怠慢！罗马仕，iPhone高速数据线，6.9，苹果充电传输数据线，短的长的都有，快充节省时间！,iPhone的数据线相对于安卓的有非常多的不同。,中立,娱乐和消费,1,clauses
网友投稿：男朋友家拆迁，未来婆婆要把拆迁分到的三套房子分给已经出嫁的大姑姐一套，对于这个问题，我不知道该怎么办。我跟男朋友谈了三年恋爱，感情一直很好，公婆平时对我也不错，但是就是在这件事上有些拎不清。,未来婆婆把拆迁分到的三套房子，分给已经出嫁的大姑姐一套，这是有些拎不清的,支持,权益,1,clauses
网友投稿：男朋友家拆迁，未来婆婆要把拆迁分到的三套房子分给已经出嫁的大姑姐一套，对于这个问题，我不知道该怎么办。我跟男朋友谈了三年恋爱，感情一直很好，公婆平时对我也不错，但是就是在这件事上有些拎不清。,拆迁分到的东西归属于谁，谁就要处置权，他想如何处理都是合理的,反对,权益,1,clauses
网友投稿：男朋友家拆迁，未来婆婆要把拆迁分到的三套房子分给已经出嫁的大姑姐一套，对于这个问题，我不知道该怎么办。我跟男朋友谈了三年恋爱，感情一直很好，公婆平时对我也不错，但是就是在这件事上有些拎不清。,拆迁分到房子的人还是比较多的，分到钱的就不多了,中立,权益,1,clauses
早上还要想着停工会不会超过三天呢，晚上就迎来了历史性的消息，就是我们也要与病毒共存，往后的日子就是拼免疫力了，国家也尽力了，这三年来大家都活的不容易又死气沉沉，真的辛苦了，桐桐满三岁了要赶紧带去打新冠疫苗才行了，每个人都是自己的健康第一责任人，保护好自己保护好家人，希望早日真正过上不用戴口罩出门的生活吧。,人与病毒共存的时代到来，每个人都需要依靠自身免疫力来抗衡病毒了，要注意自身健康,支持,新冠疫情,1,clauses
早上还要想着停工会不会超过三天呢，晚上就迎来了历史性的消息，就是我们也要与病毒共存，往后的日子就是拼免疫力了，国家也尽力了，这三年来大家都活的不容易又死气沉沉，真的辛苦了，桐桐满三岁了要赶紧带去打新冠疫苗才行了，每个人都是自己的健康第一责任人，保护好自己保护好家人，希望早日真正过上不用戴口罩出门的生活吧。,人类无法战胜病毒，病毒和人类只能存在一个,反对,新冠疫情,1,clauses
早上还要想着停工会不会超过三天呢，晚上就迎来了历史性的消息，就是我们也要与病毒共存，往后的日子就是拼免疫力了，国家也尽力了，这三年来大家都活的不容易又死气沉沉，真的辛苦了，桐桐满三岁了要赶紧带去打新冠疫苗才行了，每个人都是自己的健康第一责任人，保护好自己保护好家人，希望早日真正过上不用戴口罩出门的生活吧。,和疫情共存需要持续几年时间,中立,新冠疫情,1,clauses
佛都说了，众生平等，男女平等，这一件稀松平常的事，搞得一些人天天强调，其实本质上掩饰不了他们计较的内心，那是吵架的根源，悲伤的源泉，女朋友使唤男朋友不应该吗，给女朋友一点自由，自己吃亏一点就不应该吗，非得一人一半，蛊惑人心，放在古代这可是杀头之罪。,在现在这个时代女生还是会把使唤男朋友当做应该的。,支持,权益,1,clauses
佛都说了，众生平等，男女平等，这一件稀松平常的事，搞得一些人天天强调，其实本质上掩饰不了他们计较的内心，那是吵架的根源，悲伤的源泉，女朋友使唤男朋友不应该吗，给女朋友一点自由，自己吃亏一点就不应该吗，非得一人一半，蛊惑人心，放在古代这可是杀头之罪。,现在这个时代，人们已经把女生使换男朋友这件事当做不应该的了。,反对,权益,1,clauses
佛都说了，众生平等，男女平等，这一件稀松平常的事，搞得一些人天天强调，其实本质上掩饰不了他们计较的内心，那是吵架的根源，悲伤的源泉，女朋友使唤男朋友不应该吗，给女朋友一点自由，自己吃亏一点就不应该吗，非得一人一半，蛊惑人心，放在古代这可是杀头之罪。,男女平等问题一直都是一个热议的话题。,中立,权益,1,clauses
我昨天给yishan和梁萌念了一下我按照网上的BQ准备的答案yishan：你好像个四五十岁刚刚离异的美国黑人妇女，满头卷发，穿的破破烂烂，还一手抱着自己lgbtq的孩子，正在和别人讲你的American dream,给朋友讲自己的BQ答案被评价成穿着破烂的离异妇女做着美国梦,支持,权益,0,clauses
我昨天给yishan和梁萌念了一下我按照网上的BQ准备的答案yishan：你好像个四五十岁刚刚离异的美国黑人妇女，满头卷发，穿的破破烂烂，还一手抱着自己lgbtq的孩子，正在和别人讲你的American dream,给朋友讲的BQ答案令他们夸赞不已，非常优秀,反对,权益,0,clauses
我昨天给yishan和梁萌念了一下我按照网上的BQ准备的答案yishan：你好像个四五十岁刚刚离异的美国黑人妇女，满头卷发，穿的破破烂烂，还一手抱着自己lgbtq的孩子，正在和别人讲你的American dream,gbtq，网络流行语，中‌‌‌‌‌‌‌‌‌‌文又名“彩虹族”、“彩虹族群”、“性少数者”等,中立,权益,0,clauses
汉服也是女人被压迫才穿的，只能露出手和头，穿汉服的你为什么漠视古代女性的苦难，你对得起你的祖宗吗，女拳逛街看见穿汉服的，必须把她衣服扒了,穿汉服的就是不尊重祖宗，必须扒了,支持,权益,1,clauses
汉服也是女人被压迫才穿的，只能露出手和头，穿汉服的你为什么漠视古代女性的苦难，你对得起你的祖宗吗，女拳逛街看见穿汉服的，必须把她衣服扒了,穿汉服只是一种文化的象征，穿搭自由，没理由限制别人的爱好,反对,权益,1,clauses
汉服也是女人被压迫才穿的，只能露出手和头，穿汉服的你为什么漠视古代女性的苦难，你对得起你的祖宗吗，女拳逛街看见穿汉服的，必须把她衣服扒了,个性穿搭可以显现出个人魅力,中立,权益,1,clauses
根据疫情防控需要购买“四类”药物不受限制的是A.体温异常，有发热情形的人员B.未接种新冠疫苗或未接种加强针的人员C.健康码或行程卡异常的人员D.有高风险旅居史的人员E.为他人代购，无法提供实际用药人有效核酸检测阴性证明的人员,这道题考察了，根据疫情防控需要购买“四类”药物不受限制的人群,支持,新冠疫情,1,clauses
根据疫情防控需要购买“四类”药物不受限制的是A.体温异常，有发热情形的人员B.未接种新冠疫苗或未接种加强针的人员C.健康码或行程卡异常的人员D.有高风险旅居史的人员E.为他人代购，无法提供实际用药人有效核酸检测阴性证明的人员,疫情防控购买“四类”药物已经不受限制，这道题考察得毫无意义,反对,新冠疫情,1,clauses
根据疫情防控需要购买“四类”药物不受限制的是A.体温异常，有发热情形的人员B.未接种新冠疫苗或未接种加强针的人员C.健康码或行程卡异常的人员D.有高风险旅居史的人员E.为他人代购，无法提供实际用药人有效核酸检测阴性证明的人员,四类药主要指指退热药、止咳药、抗生素、抗病毒药物等,中立,新冠疫情,1,clauses
陈薇薇： 要你自己说吧，你的朋友圈难道不该感觉非常极其恶心，愤怒，难道不该生气和骂人吗？ 更何况我们两个朋友圈对比下，那个女 拳敢评论，在说那敢去找妾，在家里还不是您说了算，如果您不相信，只能毁容了，要不然没办法 ，或者我们俩个都毁容就没人喜欢了，人性都是女性喜欢帅的，或者把我的双眼皮也毁掉好了，而男性喜欢女的漂亮的，身材好的,陈薇薇你的朋友圈非常恶心。人性都是喜欢美的,支持,权益,1,clauses
陈薇薇： 要你自己说吧，你的朋友圈难道不该感觉非常极其恶心，愤怒，难道不该生气和骂人吗？ 更何况我们两个朋友圈对比下，那个女 拳敢评论，在说那敢去找妾，在家里还不是您说了算，如果您不相信，只能毁容了，要不然没办法 ，或者我们俩个都毁容就没人喜欢了，人性都是女性喜欢帅的，或者把我的双眼皮也毁掉好了，而男性喜欢女的漂亮的，身材好的,人性都是喜欢丑陋的，谁都想他人比自己更加丑陋,反对,权益,1,clauses
陈薇薇： 要你自己说吧，你的朋友圈难道不该感觉非常极其恶心，愤怒，难道不该生气和骂人吗？ 更何况我们两个朋友圈对比下，那个女 拳敢评论，在说那敢去找妾，在家里还不是您说了算，如果您不相信，只能毁容了，要不然没办法 ，或者我们俩个都毁容就没人喜欢了，人性都是女性喜欢帅的，或者把我的双眼皮也毁掉好了，而男性喜欢女的漂亮的，身材好的,朋友圈可以分享自己的一些日常,中立,权益,1,clauses
医学滚烫，烫死人间理想医技护内部自己都不互相维护还指望别人维护吗那么多医患矛盾大多数最后都是医务工作者道歉解决的学医的现在已经处在了一个医院不保护，同行观望，外人不理解的地步难道我披上白大褂就要被标榜在道德的至高点，活该奉献一切吗？,医护不应该被要求更高的道德标准，医护之间要互相支持维护,支持,权益,1,clauses
医学滚烫，烫死人间理想医技护内部自己都不互相维护还指望别人维护吗那么多医患矛盾大多数最后都是医务工作者道歉解决的学医的现在已经处在了一个医院不保护，同行观望，外人不理解的地步难道我披上白大褂就要被标榜在道德的至高点，活该奉献一切吗？,医护人员就得贡献和付出，拥有更高的道德感,反对,权益,1,clauses
医学滚烫，烫死人间理想医技护内部自己都不互相维护还指望别人维护吗那么多医患矛盾大多数最后都是医务工作者道歉解决的学医的现在已经处在了一个医院不保护，同行观望，外人不理解的地步难道我披上白大褂就要被标榜在道德的至高点，活该奉献一切吗？,医护人员要穿好防护服，做好防护工作，减少被感染风险,中立,权益,1,clauses
一早上功夫申请三四个小号，我的妈哎，这日子得多苦，能破防成这样。说实话，我如果和你一样苦，可能我也会像你这样，没心情顾什么素质教育了,生活破防，一早申请多个小号，没心情顾素质教育,支持,文化教育,1,clauses
一早上功夫申请三四个小号，我的妈哎，这日子得多苦，能破防成这样。说实话，我如果和你一样苦，可能我也会像你这样，没心情顾什么素质教育了,愉悦的生活都是自己给予的，要有时刻调整自己状态的时间,反对,文化教育,1,clauses
一早上功夫申请三四个小号，我的妈哎，这日子得多苦，能破防成这样。说实话，我如果和你一样苦，可能我也会像你这样，没心情顾什么素质教育了,富裕生活被众多人仰望,中立,文化教育,1,clauses
这周读完了张兰的 我的九条命 和汪小菲的 生于1981 ，都好喜欢，就是喜欢这对母子，特别喜欢张兰的大气能干永远积极，这样的妈妈培养不出不好的儿子，自己就是一个标杆和榜样。不用鸡娃也不必说教，娃自然会努力，张兰活成了我想要的样子。,读完了张兰的书，让我意识到张兰活成了我想要的样子，真让人羡慕。,支持,文化教育,0,clauses
这周读完了张兰的 我的九条命 和汪小菲的 生于1981 ，都好喜欢，就是喜欢这对母子，特别喜欢张兰的大气能干永远积极，这样的妈妈培养不出不好的儿子，自己就是一个标杆和榜样。不用鸡娃也不必说教，娃自然会努力，张兰活成了我想要的样子。,他们的样子始终是他们的样子，只有自己的样子才能真正体现生活，没必要去羡慕他们的生活,反对,文化教育,0,clauses
这周读完了张兰的 我的九条命 和汪小菲的 生于1981 ，都好喜欢，就是喜欢这对母子，特别喜欢张兰的大气能干永远积极，这样的妈妈培养不出不好的儿子，自己就是一个标杆和榜样。不用鸡娃也不必说教，娃自然会努力，张兰活成了我想要的样子。,读书可以增长我们的知识。,中立,文化教育,0,clauses
钟南山特别强调了疫苗的接种，特别是异种疫苗加强针，距离第三针接种都过去一年了，到底什么时候可以打第四针，一点动静也没有呢？,对于疫苗的接种，钟南山进行了强调必须打。,支持,新冠疫情,1,clauses
钟南山特别强调了疫苗的接种，特别是异种疫苗加强针，距离第三针接种都过去一年了，到底什么时候可以打第四针，一点动静也没有呢？,现在已经有了可以打第四针疫苗的消息了。,反对,新冠疫情,1,clauses
钟南山特别强调了疫苗的接种，特别是异种疫苗加强针，距离第三针接种都过去一年了，到底什么时候可以打第四针，一点动静也没有呢？,我国的疫苗接种率非常的理想。,中立,新冠疫情,1,clauses
男学生的白男特权阶层性太明显了，跟trans硕士在办公室杠了起来，我在那边拉架拉不住，后面硕士夺门而出说要静一静后面我试图跟他沟通，他不肯称呼trans硕士是he，坚持用she，还说lgbtq就喜欢搞特殊，别人不特殊对待他们的话就是政治不正确所以他的言论也有冒犯到我，不准备好好说话了,男学生说lgbtq就喜欢搞特殊他的这番言论非常的让我懊恼。,支持,权益,1,clauses
男学生的白男特权阶层性太明显了，跟trans硕士在办公室杠了起来，我在那边拉架拉不住，后面硕士夺门而出说要静一静后面我试图跟他沟通，他不肯称呼trans硕士是he，坚持用she，还说lgbtq就喜欢搞特殊，别人不特殊对待他们的话就是政治不正确所以他的言论也有冒犯到我，不准备好好说话了,男学生非常的尊重lgbtq所以我非常的喜欢他。,反对,权益,1,clauses
男学生的白男特权阶层性太明显了，跟trans硕士在办公室杠了起来，我在那边拉架拉不住，后面硕士夺门而出说要静一静后面我试图跟他沟通，他不肯称呼trans硕士是he，坚持用she，还说lgbtq就喜欢搞特殊，别人不特殊对待他们的话就是政治不正确所以他的言论也有冒犯到我，不准备好好说话了,现在的学生要想考一个硕士非常的困难。,中立,权益,1,clauses
不得不夸下Macbook的 ，一年多的电脑 还是这么能打，一天从早用到晚50 的电重度使用了7个多小时，办公一天轻轻松松毫无压力，什么时候iPhone也能有这么能打的电池。,Macbook的电脑用了一年多还是这么好，电池也非常的耐用。,支持,娱乐和消费,1,clauses
不得不夸下Macbook的 ，一年多的电脑 还是这么能打，一天从早用到晚50 的电重度使用了7个多小时，办公一天轻轻松松毫无压力，什么时候iPhone也能有这么能打的电池。,Macbook的电脑真的非常的不行，用一个月电池就不耐用了。,反对,娱乐和消费,1,clauses
不得不夸下Macbook的 ，一年多的电脑 还是这么能打，一天从早用到晚50 的电重度使用了7个多小时，办公一天轻轻松松毫无压力，什么时候iPhone也能有这么能打的电池。,iPhone是年轻人都喜欢用的一款手机品牌。,中立,娱乐和消费,1,clauses
早就说了男生色性大管不住下半身不适合做医生还非和我扯什么男女平等男人和女人分工就是不一样男人应该蹲监狱,男性就是色性大，思考问题完全不过脑子的动物，就应该去蹲监狱。,支持,权益,1,clauses
早就说了男生色性大管不住下半身不适合做医生还非和我扯什么男女平等男人和女人分工就是不一样男人应该蹲监狱,你这样说，完全是对男性的不尊重，是对男性的歧视。,反对,权益,1,clauses
早就说了男生色性大管不住下半身不适合做医生还非和我扯什么男女平等男人和女人分工就是不一样男人应该蹲监狱,男女平等问题一直受到人们的大量关注。,中立,权益,1,clauses
酮酮：在医院，很慌怎么办，在线等，挺急的。带她来做抗体测试，准备打加强针了，还有点感冒开了药。今晚大家吃啥呀？我吃香菇牛肉饭（自热的）,在医院，很慌怎么办,支持,新冠疫情,1,clauses
酮酮：在医院，很慌怎么办，在线等，挺急的。带她来做抗体测试，准备打加强针了，还有点感冒开了药。今晚大家吃啥呀？我吃香菇牛肉饭（自热的）,医院有医生，都是专业的没必要惊慌,反对,新冠疫情,1,clauses
酮酮：在医院，很慌怎么办，在线等，挺急的。带她来做抗体测试，准备打加强针了，还有点感冒开了药。今晚大家吃啥呀？我吃香菇牛肉饭（自热的）,还有谁不知道抗体测试的,中立,新冠疫情,1,clauses
反感某些女拳，主要是他们双标，逻辑不能自洽。同一件事情，在那些人眼里，男人做了就是罪大恶极要判死刑，女人做了就是情有可原同情可怜支持。如果你认为这件事情是错的，为什么你觉得女人做是对的男人做就是错的。如果你觉得女人做这个事是对的，那是不是也认可这件事情是人可以做的，那为什么到男人做了你就跳脚攻击？性别之上，首先是人。,某些女权非常的双标，女生做错就是同情，男生做错就是死刑。,支持,权益,1,clauses
反感某些女拳，主要是他们双标，逻辑不能自洽。同一件事情，在那些人眼里，男人做了就是罪大恶极要判死刑，女人做了就是情有可原同情可怜支持。如果你认为这件事情是错的，为什么你觉得女人做是对的男人做就是错的。如果你觉得女人做这个事是对的，那是不是也认可这件事情是人可以做的，那为什么到男人做了你就跳脚攻击？性别之上，首先是人。,女拳分子都是一视同仁的，对于女性也是非常的严格。,反对,权益,1,clauses
反感某些女拳，主要是他们双标，逻辑不能自洽。同一件事情，在那些人眼里，男人做了就是罪大恶极要判死刑，女人做了就是情有可原同情可怜支持。如果你认为这件事情是错的，为什么你觉得女人做是对的男人做就是错的。如果你觉得女人做这个事是对的，那是不是也认可这件事情是人可以做的，那为什么到男人做了你就跳脚攻击？性别之上，首先是人。,微博上的女拳真的是数不胜数。,中立,权益,1,clauses
这应该是这一大段时间零零总总的日常了第一张就是静默的这几天一天吃的一顿饭了 生物钟完全混乱了 本来调整好心情打算明天上班 7点就躺下酝酿了又续上了… 那就起床吧,静默以后作息时间不规律,支持,新冠疫情,0,clauses
这应该是这一大段时间零零总总的日常了第一张就是静默的这几天一天吃的一顿饭了 生物钟完全混乱了 本来调整好心情打算明天上班 7点就躺下酝酿了又续上了… 那就起床吧,人的自律和静默无关，自律的人会拥有自律的作息,反对,新冠疫情,0,clauses
这应该是这一大段时间零零总总的日常了第一张就是静默的这几天一天吃的一顿饭了 生物钟完全混乱了 本来调整好心情打算明天上班 7点就躺下酝酿了又续上了… 那就起床吧,静默是疫情期间一种强有力的手段,中立,新冠疫情,0,clauses
汇报一下居家办公做饭情况 咖啡充足还能呆一阵但是希望快点回公司办公毕竟没人能想到居家居然干活干得更多了耶,居家办公就是24小时上班，随时待命，更有理由让加班了,支持,新冠疫情,1,clauses
汇报一下居家办公做饭情况 咖啡充足还能呆一阵但是希望快点回公司办公毕竟没人能想到居家居然干活干得更多了耶,居家办公自主在家，交通、吃饭都可以省下一大笔，而且累了随时可以休息，我倒是希望可以一直居家办公,反对,新冠疫情,1,clauses
汇报一下居家办公做饭情况 咖啡充足还能呆一阵但是希望快点回公司办公毕竟没人能想到居家居然干活干得更多了耶,疫情期间很多企业都选择居家办公,中立,新冠疫情,1,clauses
小米13首销后，很多朋友都拿到手了看了一下，很多都是从iPhone 或者其他家旗舰换机过来的。看了很多评论，从产品机身重量、系统流畅度非常高，再加上徕卡加持，真正的一款水桶旗舰机。,小米手机现在做的越来越好了，国货之光呀,支持,娱乐和消费,1,clauses
小米13首销后，很多朋友都拿到手了看了一下，很多都是从iPhone 或者其他家旗舰换机过来的。看了很多评论，从产品机身重量、系统流畅度非常高，再加上徕卡加持，真正的一款水桶旗舰机。,小米手机就是东拼西凑，根本没有自己的核心产品,反对,娱乐和消费,1,clauses
小米13首销后，很多朋友都拿到手了看了一下，很多都是从iPhone 或者其他家旗舰换机过来的。看了很多评论，从产品机身重量、系统流畅度非常高，再加上徕卡加持，真正的一款水桶旗舰机。,智能产品更新换代速度之快，更需要把握消费者的心理需求,中立,娱乐和消费,1,clauses
“每个人都一定有一些你踮踮脚就能做到，然后会自我享受一下的事，就是这样的事，才是你的高光时刻。” 朋友圈文案,给自己设定一个能够稍微努力就能完成的目标，能够提升人的能力。,支持,娱乐和消费,1,clauses
“每个人都一定有一些你踮踮脚就能做到，然后会自我享受一下的事，就是这样的事，才是你的高光时刻。” 朋友圈文案,有些事情不是说说垫垫脚就能达到的，最难的也是那一步，在这心灵鸡汤不过是感动自己罢了。,反对,娱乐和消费,1,clauses
“每个人都一定有一些你踮踮脚就能做到，然后会自我享受一下的事，就是这样的事，才是你的高光时刻。” 朋友圈文案,树立目标可以催人奋进，哪怕是一个目前来看遥不可及的目标。,中立,娱乐和消费,1,clauses
我的课本，我的教辅，随便翻开哪一本作文素材，素质教育的题，全都是夸哪个组织的，好恐怖。老师说知识点要理解要背，我写不出全过程人民民主的定义。,知识点要理解要背，随便翻开哪一本作文素材，素质教育的题，全都是夸哪个组织的，这一种现象怕是不太正常,支持,文化教育,1,clauses
我的课本，我的教辅，随便翻开哪一本作文素材，素质教育的题，全都是夸哪个组织的，好恐怖。老师说知识点要理解要背，我写不出全过程人民民主的定义。,写不出就写不出吧，说不定你也写了也没人看。,反对,文化教育,1,clauses
我的课本，我的教辅，随便翻开哪一本作文素材，素质教育的题，全都是夸哪个组织的，好恐怖。老师说知识点要理解要背，我写不出全过程人民民主的定义。,之前闹得火热的儿童教材插画事件不知道处理的怎么样了,中立,文化教育,1,clauses
新冠发生到现在已经三年了，虽然它是传染病，却不是什么罪大恶极的、故意为之的坏事。我相信绝大多数人也不愿意故意生病。现在以及以后，我们要与之共存，逐渐适应并接受它。新冠并不可怕，可怕的是你排斥的心态和躲避的态度。所作所为都是担心你们，希望你们健康平安，而不是这不让做那不让做。累又怎么样，调整完心态，还得继续担心。,新冠三年，它虽然是传染病，但也没有坏事，现在我们要与之共存，可怕的是你排斥的心态，大家都担心，也希望你们平安 ，而不是什么都不让做,支持,新冠疫情,1,clauses
新冠发生到现在已经三年了，虽然它是传染病，却不是什么罪大恶极的、故意为之的坏事。我相信绝大多数人也不愿意故意生病。现在以及以后，我们要与之共存，逐渐适应并接受它。新冠并不可怕，可怕的是你排斥的心态和躲避的态度。所作所为都是担心你们，希望你们健康平安，而不是这不让做那不让做。累又怎么样，调整完心态，还得继续担心。,新冠目前虽然已经被认定为传染病，但是如果还是得了还是会大概率出现死亡的,反对,新冠疫情,1,clauses
新冠发生到现在已经三年了，虽然它是传染病，却不是什么罪大恶极的、故意为之的坏事。我相信绝大多数人也不愿意故意生病。现在以及以后，我们要与之共存，逐渐适应并接受它。新冠并不可怕，可怕的是你排斥的心态和躲避的态度。所作所为都是担心你们，希望你们健康平安，而不是这不让做那不让做。累又怎么样，调整完心态，还得继续担心。,国家疾控局：新冠病毒流行期间可采取紧急防控措施,中立,新冠疫情,1,clauses
看到韩国队的拼劲，想到咱男足，同是亚洲人，吃的比人家好，住的比人家好，拿的钱比人家多，就算养猪三年一个周期，一年赚一年亏一年平，第四年都有赚呀，真是比养的猪都不如。,男足好吃懒做，没有拼劲,支持,体育,1,clauses
看到韩国队的拼劲，想到咱男足，同是亚洲人，吃的比人家好，住的比人家好，拿的钱比人家多，就算养猪三年一个周期，一年赚一年亏一年平，第四年都有赚呀，真是比养的猪都不如。,中国男足在巨大的压力下日复一日的刻苦训练，他们在我们看不到的地方拼搏努力，该他们吃好一点,反对,体育,1,clauses
看到韩国队的拼劲，想到咱男足，同是亚洲人，吃的比人家好，住的比人家好，拿的钱比人家多，就算养猪三年一个周期，一年赚一年亏一年平，第四年都有赚呀，真是比养的猪都不如。,中国男足没有挤进世界杯，他们又一次输掉了比赛,中立,体育,1,clauses
但凡用一下翻译，这词条能上热搜是真的离谱，不是，咱就是说，男足已经挺丢人了营销号能不给中国球迷丢人了吗,营销号能不能行行好，中国男足踢球这么垃圾已经够丢人了，中国球迷已经够难了，再这样怕是要让所剩无几的中国男足球迷全员脱粉,支持,体育,1,clauses
但凡用一下翻译，这词条能上热搜是真的离谱，不是，咱就是说，男足已经挺丢人了营销号能不给中国球迷丢人了吗,中国球迷如果没做这么离谱的事营销号至于这么发吗,反对,体育,1,clauses
但凡用一下翻译，这词条能上热搜是真的离谱，不是，咱就是说，男足已经挺丢人了营销号能不给中国球迷丢人了吗,还好我不看足球，要不然我估计也会被中国男足气死,中立,体育,1,clauses
这几年的韩国影视真的越做越好，耐飞上排满了，各种故事都有，满足不同人群的需要。比较之下中国的影视剧不多，大多是古装甜宠，很单薄。文化输出还是流行文化效果好，你不积极推进市场就会被其他取代，你也就失去了表达自己的机会。,韩国的影视做得越来越好了，而中国的影视剧文化输出还不够。,支持,文化教育,1,clauses
这几年的韩国影视真的越做越好，耐飞上排满了，各种故事都有，满足不同人群的需要。比较之下中国的影视剧不多，大多是古装甜宠，很单薄。文化输出还是流行文化效果好，你不积极推进市场就会被其他取代，你也就失去了表达自己的机会。,中国的影视相比于韩国来说，做的已经十分优秀了，已经十分完善了，不需要再进行改善了。,反对,文化教育,1,clauses
这几年的韩国影视真的越做越好，耐飞上排满了，各种故事都有，满足不同人群的需要。比较之下中国的影视剧不多，大多是古装甜宠，很单薄。文化输出还是流行文化效果好，你不积极推进市场就会被其他取代，你也就失去了表达自己的机会。,韩国影视和中国影视是两种不同的影视内容。,中立,文化教育,1,clauses
最近几天身边阳的人太多了基本都有症状 高烧嗓子疼全身痛 严重的还会吐 听他们的描述就很难受 更别说亲身经历了买不到药 抗原啥的 我在家不敢出门下周继续居家办公吧 真的害怕求求疫情退散 病毒退散,最近阳的人太多，而且情况也很严重，还是居家办公安全希望疫情快点结束,支持,新冠疫情,0,clauses
